mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,Delta_EGT_cross_roll3,P_oil_expected_bar,P_oil_residual_ratio,Health_Index_deficit,Physics_Rule_Active,Physics_Fault_Type,Physics_Diagnostic_Msg,AE_Recon_Error,AE_Anomaly_Alert,AE_Top_Sensor,Anomaly_Detected,Classified_Fault_Type
7,2026-01-08 05:22:00,322,Cruise_Loiter,5155.2,590.12,0.03408,0.002582,0.00346,13.2,1.114,740.7,744.0,743.8,742.7,732.3,11.7,64.65,87.22,57.91,6.2,0.091103,6805510.66,85.92,42.96,171.84,3694.57,1.0,none,0.17,10.8,6.2,1.0,0.0,False,none,,0.00026,False,Oil_Pressure_bar,False,none
7,2026-01-08 05:23:00,323,Cruise_Loiter,5216.7,588.84,0.0344,0.002606,0.0035,13.2,1.114,740.7,722.1,748.4,748.8,743.4,26.7,65.52,88.06,57.88,6.2,0.091284,6791958.07,86.94,43.47,173.89,3738.62,1.0,none,0.87,16.8,6.2,1.0,0.0,False,none,,0.00026,False,Oil_Pressure_bar,False,none
7,2026-01-08 05:24:00,324,Cruise_Loiter,5200.9,589.56,0.03426,0.002596,0.00348,13.2,1.114,740.7,744.0,743.8,734.0,740.9,10.0,68.23,90.16,57.96,6.2,0.090837,6825416.77,86.68,43.34,173.36,3727.34,1.0,none,2.71,16.13,6.2,1.0,0.0,False,none,,0.00023,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:25:00,325,Cruise_Loiter,5218.6,589.23,0.03449,0.002613,0.0035,13.2,1.114,740.7,744.0,739.1,741.1,738.5,5.4,67.58,90.49,57.99,6.2,0.090699,6835771.11,86.98,43.49,173.95,3739.98,1.0,none,-0.65,14.03,6.2,1.0,0.0,False,none,,0.00022,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:26:00,326,Cruise_Loiter,5190.0,589.1,0.0341,0.002583,0.00347,13.2,1.114,740.7,739.7,751.6,733.9,737.5,17.8,67.16,88.6,58.04,6.2,0.090423,6856684.45,86.5,43.25,173.0,3719.46,1.0,none,-0.42,11.07,6.2,1.0,0.0,False,none,,0.00048,False,CHT_C,False,none
7,2026-01-08 05:27:00,327,Cruise_Loiter,5143.2,589.98,0.034,0.002576,0.00345,13.2,1.114,740.7,745.3,732.7,743.6,741.2,12.6,65.31,87.95,57.99,6.2,0.090704,6835400.62,85.72,42.86,171.44,3685.96,1.0,none,-1.85,11.93,6.2,1.0,0.0,False,none,,0.00026,False,CHT_C,False,none
7,2026-01-08 05:28:00,328,Cruise_Loiter,5174.1,590.48,0.03428,0.002597,0.00348,13.2,1.114,740.7,738.8,745.1,745.9,732.9,13.0,66.21,89.27,57.96,6.2,0.09086,6823654.88,86.24,43.12,172.47,3708.11,1.0,none,0.9,14.47,6.2,1.0,0.0,False,none,,0.0001,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:29:00,329,Cruise_Loiter,5195.2,590.48,0.03441,0.002607,0.00349,13.2,1.114,740.7,743.1,741.3,738.7,739.7,4.5,66.45,89.38,57.94,6.2,0.09094,6817654.4,86.59,43.29,173.17,3723.25,1.0,none,0.24,10.03,6.2,1.0,0.0,False,none,,0.00013,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:30:00,330,Cruise_Loiter,5233.8,590.37,0.03445,0.00261,0.0035,13.2,1.114,740.7,740.1,747.3,735.8,739.5,11.5,67.52,88.88,58.02,6.2,0.090566,6845866.48,87.23,43.61,174.46,3750.89,1.0,none,1.07,9.67,6.2,1.0,0.0,False,none,,0.00039,False,CHT_C,False,none
7,2026-01-08 05:31:00,331,Cruise_Loiter,5239.8,590.73,0.03468,0.002628,0.00352,13.2,1.114,740.7,738.5,736.4,742.3,745.5,9.0,66.86,89.53,58.02,6.2,0.090546,6847371.13,87.33,43.67,174.66,3755.21,1.0,none,-0.66,8.33,6.2,1.0,0.0,False,none,,0.00019,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:32:00,332,Cruise_Loiter,5199.5,589.96,0.03424,0.002594,0.00348,13.2,1.114,740.7,737.8,740.8,748.6,735.5,13.0,67.65,89.27,58.08,6.2,0.090214,6872570.25,86.66,43.33,173.32,3726.34,1.0,none,0.79,11.17,6.2,1.0,0.0,False,none,,0.0003,False,CHT_C,False,none
7,2026-01-08 05:33:00,333,Cruise_Loiter,5137.8,590.0,0.03387,0.002566,0.00344,13.2,1.114,740.7,742.4,740.6,742.0,737.7,4.7,67.19,89.11,58.12,6.2,0.090039,6885915.53,85.63,42.81,171.26,3682.08,1.0,none,-0.46,8.9,6.2,1.0,0.0,False,none,,0.00043,False,CHT_C,False,none
7,2026-01-08 05:34:00,334,Cruise_Loiter,5174.8,590.05,0.0342,0.002591,0.00347,13.2,1.114,740.7,743.3,741.6,741.9,736.0,7.3,67.59,90.13,58.14,6.2,0.089896,6896840.55,86.25,43.12,172.49,3708.62,1.0,none,0.4,8.33,6.2,1.0,0.0,False,none,,0.0002,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:35:00,335,Cruise_Loiter,5196.7,589.14,0.03429,0.002598,0.00348,13.2,1.114,740.7,743.0,738.0,742.5,739.2,4.9,66.04,88.59,58.11,6.2,0.090058,6884452.12,86.61,43.31,173.22,3724.31,1.0,none,-1.55,5.63,6.2,1.0,0.0,False,none,,0.0003,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:36:00,336,Cruise_Loiter,5281.4,590.06,0.03502,0.002653,0.00356,13.2,1.114,740.7,756.8,743.6,732.4,729.9,27.0,63.89,87.36,57.98,6.2,0.090762,6831046.57,88.02,44.01,176.05,3785.01,1.0,none,-2.15,13.07,6.2,1.0,0.0,False,none,,0.00104,False,Rate_of_Rise_CHT_C_per_min,False,none
7,2026-01-08 05:37:00,337,Cruise_Loiter,5212.1,589.18,0.03432,0.0026,0.00349,13.2,1.114,740.7,730.9,752.1,741.3,738.3,21.2,65.0,87.01,57.94,6.2,0.090983,6814469.02,86.87,43.43,173.74,3735.31,1.0,none,1.11,17.7,6.2,1.0,0.0,False,none,,0.00057,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:38:00,338,Cruise_Loiter,5163.5,589.21,0.03413,0.002585,0.00347,13.2,1.114,740.7,735.9,744.2,736.7,746.0,10.1,64.63,87.57,57.85,6.2,0.091406,6782926.35,86.06,43.03,172.12,3700.52,1.0,none,-0.37,19.43,6.2,1.0,0.0,False,none,,0.00041,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:39:00,339,Cruise_Loiter,5219.8,588.84,0.03445,0.00261,0.0035,13.2,1.114,740.7,740.6,740.3,743.2,738.7,4.5,66.64,89.4,57.86,6.2,0.091386,6784402.87,87.0,43.5,173.99,3740.85,1.0,none,2.01,11.93,6.2,1.0,0.0,False,none,,0.00013,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:40:00,340,Cruise_Loiter,5184.6,589.5,0.03414,0.002586,0.00347,13.2,1.114,740.7,742.6,735.6,742.3,742.2,7.0,68.16,89.96,57.95,6.2,0.090925,6818838.66,86.41,43.21,172.82,3715.64,1.0,none,1.52,7.2,6.2,1.0,0.0,False,none,,0.00028,False,CHT_C,False,none
7,2026-01-08 05:41:00,341,Cruise_Loiter,5200.7,589.09,0.03414,0.002587,0.00347,13.2,1.114,740.7,748.9,740.4,740.7,732.7,16.2,67.95,89.17,58.04,6.2,0.090446,6854932.6,86.68,43.34,173.36,3727.16,1.0,none,-0.21,9.23,6.2,1.0,0.0,False,none,,0.00055,False,CHT_C,False,none
7,2026-01-08 05:42:00,342,Cruise_Loiter,5211.2,589.12,0.03435,0.002602,0.00349,13.2,1.114,740.7,740.7,737.6,750.7,733.7,17.1,67.75,90.0,58.09,6.2,0.090201,6873565.82,86.85,43.43,173.71,3734.71,1.0,none,-0.2,13.43,6.2,1.0,0.0,False,none,,0.0002,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:43:00,343,Cruise_Loiter,5171.5,589.35,0.03411,0.002584,0.00347,13.2,1.114,740.7,737.1,737.4,744.6,743.6,7.5,67.26,89.57,58.11,6.2,0.090074,6883213.19,86.19,43.1,172.38,3706.23,1.0,none,-0.49,13.6,6.2,1.0,0.0,False,none,,0.00024,False,CHT_C,False,none
7,2026-01-08 05:44:00,344,Cruise_Loiter,5223.6,588.8,0.0345,0.002614,0.0035,13.2,1.114,740.7,742.0,739.1,732.7,748.9,16.2,67.53,90.47,58.12,6.2,0.090002,6888763.63,87.06,43.53,174.12,3743.56,1.0,none,0.27,13.6,6.2,1.0,0.0,False,none,,0.00016,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:45:00,345,Cruise_Loiter,5213.1,587.86,0.03439,0.002605,0.00349,13.2,1.114,740.7,745.7,738.5,739.0,739.6,7.2,68.37,91.41,58.16,6.2,0.089792,6904832.22,86.88,43.44,173.77,3736.02,1.0,none,0.84,10.3,6.2,1.0,0.0,False,none,,0.00024,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:46:00,346,Cruise_Loiter,5226.0,587.64,0.03435,0.002602,0.00349,13.2,1.114,740.7,735.2,739.8,743.7,744.0,8.8,67.35,89.55,58.19,6.2,0.089659,6915110.64,87.1,43.55,174.2,3745.31,1.0,none,-1.02,10.73,6.2,1.0,0.0,False,none,,0.00027,False,CHT_C,False,none
7,2026-01-08 05:47:00,347,Cruise_Loiter,5232.0,587.42,0.03445,0.00261,0.0035,13.2,1.114,740.7,745.2,738.4,735.7,743.4,9.5,69.9,92.66,58.29,6.2,0.089143,6955105.38,87.2,43.6,174.4,3749.6,1.0,none,2.55,8.5,6.2,1.0,0.0,False,none,,0.00025,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:48:00,348,Cruise_Loiter,5219.5,587.55,0.03432,0.0026,0.00349,13.2,1.114,740.7,741.2,740.3,740.1,741.1,1.1,69.11,91.48,58.37,6.2,0.088753,6985683.2,86.99,43.5,173.98,3740.62,1.0,none,-0.79,6.47,6.2,1.0,0.0,False,none,,0.00049,False,CHT_C,False,none
7,2026-01-08 05:49:00,349,Cruise_Loiter,5173.9,587.25,0.03405,0.00258,0.00346,13.2,1.114,740.7,740.3,736.3,747.7,738.5,11.4,66.96,89.66,58.35,6.2,0.08884,6978857.22,86.23,43.12,172.46,3707.96,1.0,none,-2.15,7.33,6.2,1.0,0.0,False,none,,0.00045,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:50:00,350,Cruise_Loiter,5178.6,587.0,0.03398,0.002575,0.00345,13.2,1.114,740.7,735.7,740.5,744.2,742.4,8.5,65.96,88.01,58.32,6.2,0.089008,6965686.41,86.31,43.16,172.62,3711.36,1.0,none,-1.0,7.0,6.2,1.0,0.0,False,none,,0.00035,False,CHT_C,False,none
7,2026-01-08 05:51:00,351,Cruise_Loiter,5195.7,587.52,0.03423,0.002593,0.00348,13.2,1.114,740.7,741.5,740.4,741.0,739.8,1.7,65.47,88.3,58.25,6.2,0.089375,6937094.92,86.6,43.3,173.19,3723.6,1.0,none,-0.49,7.2,6.2,1.0,0.0,False,none,,0.00016,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:52:00,352,Cruise_Loiter,5222.9,587.69,0.03462,0.002623,0.00351,13.2,1.114,740.7,742.5,732.4,745.2,742.6,12.8,65.81,90.21,58.14,6.2,0.089898,6896719.2,87.05,43.52,174.1,3743.11,1.0,none,0.34,7.67,6.2,1.0,0.0,False,none,,0.0004,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:53:00,353,Cruise_Loiter,5153.4,588.08,0.03398,0.002574,0.00345,13.2,1.114,740.7,735.8,746.5,739.4,741.0,10.7,64.48,87.28,58.05,6.2,0.090393,6858941.9,85.89,42.95,171.78,3693.29,1.0,none,-1.33,8.4,6.2,1.0,0.0,False,none,,0.0002,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:54:00,354,Cruise_Loiter,5172.2,587.6,0.03402,0.002577,0.00346,13.2,1.114,740.7,749.9,735.3,738.3,739.3,14.6,65.19,87.6,58.0,6.2,0.090662,6838576.9,86.2,43.1,172.41,3706.71,1.0,none,0.71,12.7,6.2,1.0,0.0,False,none,,0.00026,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 05:55:00,355,Cruise_Loiter,5186.9,587.7,0.03411,0.002584,0.00347,13.2,1.114,740.7,736.2,745.4,747.2,734.0,13.2,65.58,87.87,57.97,6.2,0.090821,6826589.95,86.45,43.22,172.9,3717.28,1.0,none,0.39,12.83,6.2,1.0,0.0,False,none,,0.00026,False,CHT_C,False,none
7,2026-01-08 05:56:00,356,Cruise_Loiter,5134.8,587.21,0.03381,0.002562,0.00343,13.2,1.114,740.7,744.1,739.9,738.8,740.0,5.3,67.76,90.65,58.0,6.2,0.090647,6839719.08,85.58,42.79,171.16,3679.97,1.0,none,2.18,11.03,6.2,1.0,0.0,False,none,,0.00023,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 05:57:00,357,Cruise_Loiter,5148.4,587.35,0.03395,0.002572,0.00345,13.2,1.114,740.7,742.3,739.1,742.0,739.4,3.2,64.53,87.74,57.9,6.2,0.091154,6801687.23,85.81,42.9,171.61,3689.68,1.0,none,-3.23,7.23,6.2,1.0,0.0,False,none,,0.00081,False,Vib_ffire_Hz,False,none
7,2026-01-08 05:58:00,358,Cruise_Loiter,5224.7,588.49,0.03445,0.00261,0.0035,13.2,1.114,740.7,741.9,744.7,730.7,745.3,14.6,63.93,86.6,57.81,6.2,0.091661,6764072.42,87.08,43.54,174.16,3744.36,1.0,none,-0.6,7.7,6.2,1.0,0.0,False,none,,0.00047,False,Oil_Pressure_bar,False,none
7,2026-01-08 05:59:00,359,Cruise_Loiter,5171.8,589.02,0.03411,0.002584,0.00347,13.2,1.114,740.7,740.4,736.4,742.3,743.6,7.1,65.46,87.91,57.78,6.2,0.091804,6753528.13,86.2,43.1,172.39,3706.43,1.0,none,1.53,8.3,6.2,1.0,0.0,False,none,,0.00033,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:00:00,360,Cruise_Loiter,5161.3,587.3,0.03402,0.002578,0.00345,13.2,1.114,740.7,736.0,748.2,739.6,738.8,12.2,63.47,86.59,57.66,6.2,0.092434,6707497.84,86.02,43.01,172.04,3698.93,1.0,none,-1.99,11.3,6.2,1.0,0.0,False,none,,0.00026,False,Oil_Pressure_bar,False,none
7,2026-01-08 06:01:00,361,Cruise_Loiter,5187.3,588.2,0.03419,0.00259,0.00347,13.2,1.114,740.7,739.6,738.4,747.7,737.0,10.7,64.86,87.53,57.61,6.2,0.092681,6689634.55,86.46,43.23,172.91,3717.6,1.0,none,1.39,10.0,6.2,1.0,0.0,False,none,,0.0003,False,Oil_Pressure_bar,False,none
7,2026-01-08 06:02:00,362,Cruise_Loiter,5170.3,587.6,0.03394,0.002571,0.00345,13.2,1.114,740.7,735.6,742.8,740.6,743.8,8.2,68.01,89.86,57.71,6.2,0.09216,6727403.15,86.17,43.09,172.34,3705.37,1.0,none,3.15,10.37,6.2,1.0,0.0,False,none,,0.00023,False,CHT_C,False,none
7,2026-01-08 06:03:00,363,Cruise_Loiter,5233.9,587.73,0.03438,0.002604,0.00349,13.2,1.114,740.7,738.2,740.6,740.9,743.1,4.9,68.66,90.63,57.82,6.2,0.091571,6770676.01,87.23,43.62,174.46,3750.97,1.0,none,0.65,7.93,6.2,1.0,0.0,False,none,,0.00027,False,CHT_C,False,none
7,2026-01-08 06:04:00,364,Cruise_Loiter,5250.5,587.24,0.03448,0.002612,0.0035,13.2,1.114,740.7,740.4,743.4,742.8,736.1,7.2,67.58,89.69,57.88,6.2,0.091256,6794072.73,87.51,43.75,175.02,3762.84,1.0,none,-1.08,6.77,6.2,1.0,0.0,False,none,,0.00039,False,CHT_C,False,none
7,2026-01-08 06:05:00,365,Cruise_Loiter,5233.2,587.95,0.03442,0.002608,0.0035,13.2,1.114,740.7,743.8,741.6,737.7,739.6,6.0,70.29,92.55,58.03,6.2,0.09047,6853130.74,87.22,43.61,174.44,3750.43,1.0,none,2.71,6.03,6.2,1.0,0.0,False,none,,0.0003,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:06:00,366,Cruise_Loiter,5215.7,587.81,0.03423,0.002593,0.00348,13.2,1.114,740.7,740.4,747.4,740.3,734.6,12.9,68.95,90.63,58.14,6.2,0.089907,6896027.41,86.93,43.46,173.86,3737.88,1.0,none,-1.34,8.7,6.2,1.0,0.0,False,none,,0.0006,False,CHT_C,False,none
7,2026-01-08 06:07:00,367,Cruise_Loiter,5263.0,588.42,0.03464,0.002624,0.00352,13.2,1.114,740.7,741.5,743.2,738.8,739.2,4.3,67.68,89.89,58.18,6.2,0.089706,6911489.7,87.72,43.86,175.43,3771.83,1.0,none,-1.27,7.73,6.2,1.0,0.0,False,none,,0.00038,False,CHT_C,False,none
7,2026-01-08 06:08:00,368,Cruise_Loiter,5252.9,588.56,0.03457,0.002619,0.00351,13.2,1.114,740.7,737.6,745.0,739.5,740.6,7.4,65.18,87.28,58.13,6.2,0.089973,6890990.56,87.55,43.77,175.1,3764.6,1.0,none,-2.5,8.2,6.2,1.0,0.0,False,none,,0.00065,False,CHT_C,False,none
7,2026-01-08 06:09:00,369,Cruise_Loiter,5223.2,588.47,0.0344,0.002606,0.0035,13.2,1.114,740.7,741.4,741.5,742.7,737.2,5.4,67.1,89.48,58.14,6.2,0.089903,6896351.56,87.05,43.53,174.11,3743.32,1.0,none,1.92,5.7,6.2,1.0,0.0,False,none,,0.0002,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:10:00,370,Cruise_Loiter,5182.0,587.81,0.03413,0.002585,0.00347,13.2,1.114,740.7,745.2,737.5,744.8,735.3,10.0,67.79,90.43,58.17,6.2,0.089747,6908286.35,86.37,43.18,172.73,3713.76,1.0,none,0.69,7.6,6.2,1.0,0.0,False,none,,0.00021,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:11:00,371,Cruise_Loiter,5182.5,587.39,0.03409,0.002583,0.00346,13.2,1.114,740.7,748.5,736.9,742.6,734.8,13.7,64.35,86.86,58.08,6.2,0.090232,6871178.02,86.38,43.19,172.75,3714.14,1.0,none,-3.44,9.7,6.2,1.0,0.0,False,none,,0.00055,False,CHT_C,False,none
7,2026-01-08 06:12:00,372,Cruise_Loiter,5228.0,586.73,0.03442,0.002607,0.0035,13.2,1.114,740.7,736.3,748.6,737.9,740.0,12.3,65.36,88.38,58.01,6.2,0.090574,6845257.91,87.13,43.57,174.27,3746.72,1.0,none,1.01,12.0,6.2,1.0,0.0,False,none,,0.0002,False,Oil_Pressure_bar,False,none
7,2026-01-08 06:13:00,373,Cruise_Loiter,5219.6,586.49,0.03421,0.002592,0.00348,13.2,1.114,740.7,737.5,745.0,742.2,738.0,7.5,65.28,87.22,57.98,6.2,0.090742,6832574.99,86.99,43.5,173.99,3740.69,1.0,none,-0.08,11.17,6.2,1.0,0.0,False,none,,0.00048,False,CHT_C,False,none
7,2026-01-08 06:14:00,374,Cruise_Loiter,5247.8,586.66,0.03446,0.002611,0.0035,13.2,1.114,740.7,731.7,752.8,740.3,737.9,21.1,66.5,88.91,57.98,6.2,0.090739,6832810.74,87.46,43.73,174.93,3760.9,1.0,none,1.22,13.63,6.2,1.0,0.0,False,none,,0.00022,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:15:00,375,Cruise_Loiter,5185.3,586.57,0.03398,0.002575,0.00345,13.2,1.114,740.7,739.2,745.1,738.2,740.2,6.8,67.16,89.06,58.02,6.2,0.09053,6848562.07,86.42,43.21,172.84,3716.16,1.0,none,0.66,11.8,6.2,1.0,0.0,False,none,,0.00032,False,CHT_C,False,none
7,2026-01-08 06:16:00,376,Cruise_Loiter,5207.4,587.75,0.0343,0.002598,0.00348,13.2,1.114,740.7,734.1,749.9,738.8,739.8,15.8,66.46,89.13,58.01,6.2,0.090588,6844147.86,86.79,43.4,173.58,3731.97,1.0,none,-0.7,14.57,6.2,1.0,0.0,False,none,,0.00017,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:17:00,377,Cruise_Loiter,5190.1,587.27,0.03417,0.002589,0.00347,13.2,1.114,740.7,734.3,743.1,744.7,740.7,10.4,66.27,89.06,57.99,6.2,0.0907,6835756.82,86.5,43.25,173.0,3719.54,1.0,none,-0.19,11.0,6.2,1.0,0.0,False,none,,0.00014,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:18:00,378,Cruise_Loiter,5219.7,587.99,0.03429,0.002597,0.00349,13.2,1.114,740.7,738.3,744.7,739.0,740.7,6.5,66.7,88.55,58.01,6.2,0.090573,6845322.47,87.0,43.5,173.99,3740.79,1.0,none,0.43,10.9,6.2,1.0,0.0,False,none,,0.00032,False,CHT_C,False,none
7,2026-01-08 06:19:00,379,Cruise_Loiter,5191.2,587.78,0.03429,0.002598,0.00348,13.2,1.114,740.7,746.2,737.8,742.4,736.3,9.9,65.85,89.29,57.96,6.2,0.090867,6823174.06,86.52,43.26,173.04,3720.38,1.0,none,-0.85,8.93,6.2,1.0,0.0,False,none,,0.00017,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:20:00,380,Cruise_Loiter,5264.9,588.73,0.03477,0.002634,0.00353,13.2,1.114,740.7,740.8,736.1,738.3,747.6,11.5,65.43,88.4,57.9,6.2,0.091149,6802076.35,87.75,43.87,175.5,3773.15,1.0,none,-0.42,9.3,6.2,1.0,0.0,False,none,,0.00027,False,Oil_Pressure_bar,False,none
7,2026-01-08 06:21:00,381,Cruise_Loiter,5193.1,587.69,0.03417,0.002589,0.00347,13.2,1.114,740.7,738.1,742.0,735.2,747.5,12.2,66.22,88.69,57.9,6.2,0.091181,6799672.65,86.55,43.28,173.1,3721.72,1.0,none,0.79,11.2,6.2,1.0,0.0,False,none,,0.00017,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:22:00,382,Cruise_Loiter,5141.7,588.27,0.03381,0.002561,0.00344,13.2,1.114,740.7,739.8,739.7,741.5,741.7,2.0,67.22,89.2,57.94,6.2,0.090943,6817447.36,85.7,42.85,171.39,3684.91,1.0,none,1.0,8.57,6.2,1.0,0.0,False,none,,0.0004,False,CHT_C,False,none
7,2026-01-08 06:23:00,383,Cruise_Loiter,5198.0,588.65,0.03425,0.002595,0.00348,13.2,1.114,740.7,740.5,737.0,733.0,752.2,19.1,67.88,90.29,58.0,6.2,0.090663,6838520.87,86.63,43.32,173.27,3725.25,1.0,none,0.66,11.1,6.2,1.0,0.0,False,none,,0.00018,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:24:00,384,Cruise_Loiter,5227.0,588.3,0.03447,0.002612,0.0035,13.2,1.114,740.7,744.9,738.4,740.7,738.7,6.5,68.53,91.33,58.06,6.2,0.090339,6863018.92,87.12,43.56,174.23,3745.98,1.0,none,0.65,9.2,6.2,1.0,0.0,False,none,,0.00023,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:25:00,385,Cruise_Loiter,5225.2,588.2,0.03455,0.002617,0.00351,13.2,1.114,740.7,740.0,739.9,740.5,742.3,2.5,67.29,90.79,58.05,6.2,0.090382,6859791.9,87.09,43.54,174.17,3744.76,1.0,none,-1.24,9.37,6.2,1.0,0.0,False,none,,0.00036,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:26:00,386,Cruise_Loiter,5199.0,589.3,0.03447,0.002611,0.0035,13.2,1.114,740.7,742.7,737.6,743.5,738.9,5.9,66.42,90.15,58.0,6.2,0.090623,6841508.14,86.65,43.32,173.3,3725.92,1.0,none,-0.87,4.97,6.2,1.0,0.0,False,none,,0.00038,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:27:00,387,Cruise_Loiter,5186.4,588.93,0.03426,0.002596,0.00348,13.2,1.114,740.7,740.7,752.8,735.2,734.0,18.8,68.15,91.1,58.05,6.2,0.090398,6858576.43,86.44,43.22,172.88,3716.91,1.0,none,1.73,9.07,6.2,1.0,0.0,False,none,,0.00016,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:28:00,388,Cruise_Loiter,5205.3,588.69,0.03444,0.002609,0.0035,13.2,1.114,740.7,734.4,734.6,743.6,750.1,15.7,68.6,92.06,58.09,6.2,0.090181,6875056.28,86.75,43.38,173.51,3730.43,1.0,none,0.45,13.47,6.2,1.0,0.0,False,none,,0.00044,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:29:00,389,Cruise_Loiter,5190.4,587.77,0.03424,0.002594,0.00348,13.2,1.114,740.7,738.2,744.8,743.0,736.7,8.2,68.29,91.4,58.13,6.2,0.089985,6890058.03,86.51,43.25,173.01,3719.82,1.0,none,-0.31,14.23,6.2,1.0,0.0,False,none,,0.00036,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:30:00,390,Cruise_Loiter,5202.8,586.49,0.03419,0.00259,0.00347,13.2,1.114,740.7,738.8,735.5,744.3,744.0,8.8,66.55,89.18,58.11,6.2,0.090056,6884635.82,86.71,43.36,173.43,3728.65,1.0,none,-1.74,10.9,6.2,1.0,0.0,False,none,,0.00028,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:31:00,391,Cruise_Loiter,5164.8,586.89,0.03405,0.00258,0.00346,13.2,1.114,740.7,738.5,747.8,739.5,736.8,11.0,64.42,87.79,58.0,6.2,0.090643,6840036.4,86.08,43.04,172.16,3701.43,1.0,none,-2.13,9.33,6.2,1.0,0.0,False,none,,0.0002,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:32:00,392,Cruise_Loiter,5224.4,585.63,0.03424,0.002594,0.00348,13.2,1.114,740.7,730.9,746.1,732.3,753.4,22.5,64.12,86.44,57.92,6.2,0.091088,6806603.54,87.07,43.54,174.15,3744.19,1.0,none,-0.3,14.1,6.2,1.0,0.0,False,none,,0.00056,False,Delta_CHT_ambient_C,False,none
7,2026-01-08 06:33:00,393,Cruise_Loiter,5187.7,586.06,0.03404,0.002579,0.00346,13.2,1.114,740.7,741.2,739.3,740.0,742.2,2.9,65.7,88.19,57.89,6.2,0.091229,6796090.37,86.46,43.23,172.92,3717.87,1.0,none,1.58,12.13,6.2,1.0,0.0,False,none,,0.00023,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:34:00,394,Cruise_Loiter,5182.2,586.18,0.03413,0.002586,0.00347,13.2,1.114,740.7,735.8,745.3,741.2,740.4,9.6,67.1,90.52,57.89,6.2,0.091236,6795555.93,86.37,43.19,172.74,3713.92,1.0,none,1.4,11.67,6.2,1.0,0.0,False,none,,0.00016,False,Delta_EGT_cross_roll3,False,none
7,2026-01-08 06:35:00,395,Cruise_Loiter,5170.9,587.07,0.03403,0.002578,0.00346,13.2,1.114,740.7,737.0,744.9,743.1,737.7,7.9,66.5,89.3,57.88,6.2,0.091262,6793639.33,86.18,43.09,172.36,3705.83,1.0,none,-0.6,6.8,6.2,1.0,0.0,False,none,,0.00025,False,Delta_EGT_cross_roll3,False,none
