mission_id,mission_type,weather_profile,timestamp,elapsed_min,mission_phase,altitude_ft,OAT_C,pressure_hPa,air_density_kg_m3,relative_humidity_pct,wind_speed_kt,wind_relative_angle_deg
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:33:00,273,Cruise_Loiter,11365.9,-6.78,660.6,0.8637,15.6,18.6,97.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:34:00,274,Cruise_Loiter,11399.9,-7.82,659.31,0.8654,15.4,14.7,297.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:35:00,275,Cruise_Loiter,11407.0,-7.6,659.57,0.865,14.8,14.2,139.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:36:00,276,Cruise_Loiter,11396.5,-7.85,659.74,0.8661,15.2,16.5,217.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:37:00,277,Cruise_Loiter,11386.7,-7.51,660.51,0.8659,15.5,20.2,323.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:38:00,278,Cruise_Loiter,11408.5,-6.76,659.12,0.8617,16.1,15.0,85.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:39:00,279,Cruise_Loiter,11433.8,-8.91,658.87,0.8684,14.7,14.1,119.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:40:00,280,Cruise_Loiter,11453.2,-7.22,658.32,0.8621,15.8,15.1,337.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:41:00,281,Cruise_Loiter,11454.9,-7.68,658.93,0.8644,16.1,16.0,322.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:42:00,282,Cruise_Loiter,11484.7,-7.86,657.7,0.8634,14.1,17.8,102.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:43:00,283,Cruise_Loiter,11464.4,-7.96,658.89,0.8653,16.5,13.2,151.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:44:00,284,Cruise_Loiter,11432.3,-8.04,659.0,0.8657,15.3,17.9,44.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:45:00,285,Cruise_Loiter,11410.1,-6.55,659.16,0.861,15.4,11.8,90.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:46:00,286,Cruise_Loiter,11379.3,-7.2,659.52,0.8636,15.0,17.8,233.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:47:00,287,Cruise_Loiter,11376.6,-7.38,659.05,0.8636,16.2,18.6,352.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:48:00,288,Cruise_Loiter,11365.4,-7.58,660.84,0.8666,15.9,18.1,55.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:49:00,289,Cruise_Loiter,11372.2,-7.55,659.93,0.8653,16.3,15.3,273.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:50:00,290,Cruise_Loiter,11339.3,-6.26,659.8,0.8609,16.9,17.2,329.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:51:00,291,Cruise_Loiter,11337.0,-7.72,661.77,0.8683,15.5,13.8,200.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:52:00,292,Cruise_Loiter,11328.8,-7.08,661.92,0.8664,14.8,16.0,245.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:53:00,293,Cruise_Loiter,11361.8,-7.09,660.65,0.8648,13.4,17.9,161.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:54:00,294,Cruise_Loiter,11406.9,-7.83,658.82,0.8648,14.0,18.3,116.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:55:00,295,Cruise_Loiter,11372.4,-8.23,660.44,0.8683,12.3,16.3,114.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:56:00,296,Cruise_Loiter,11407.6,-7.01,660.03,0.8638,11.5,17.4,112.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:57:00,297,Cruise_Loiter,11398.6,-8.03,659.59,0.8665,13.3,17.8,304.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:58:00,298,Cruise_Loiter,11388.0,-6.26,658.99,0.8599,13.7,15.7,271.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 04:59:00,299,Cruise_Loiter,11411.1,-7.6,660.77,0.8666,14.2,17.9,90.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:00:00,300,Cruise_Loiter,11392.8,-6.89,659.3,0.8623,14.5,16.7,190.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:01:00,301,Cruise_Loiter,11409.2,-7.77,659.52,0.8655,15.2,15.1,91.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:02:00,302,Cruise_Loiter,11427.1,-7.24,658.54,0.8625,14.2,15.3,278.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:03:00,303,Cruise_Loiter,11369.6,-7.89,659.2,0.8655,14.5,17.0,16.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:04:00,304,Cruise_Loiter,11348.5,-7.5,661.69,0.8675,15.4,19.1,286.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:05:00,305,Cruise_Loiter,11371.7,-7.64,660.36,0.8662,14.6,17.1,249.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:06:00,306,Cruise_Loiter,11347.1,-7.78,661.26,0.8678,15.0,17.3,348.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:07:00,307,Cruise_Loiter,11283.5,-7.78,663.86,0.8713,14.9,14.7,238.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:08:00,308,Cruise_Loiter,11300.0,-6.8,663.1,0.867,14.5,16.0,38.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:09:00,309,Cruise_Loiter,11330.4,-7.1,663.61,0.8687,14.4,14.8,45.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:10:00,310,Cruise_Loiter,11326.5,-7.74,661.52,0.8681,15.0,20.1,330.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:11:00,311,Cruise_Loiter,11335.2,-7.41,661.42,0.8668,15.5,13.4,269.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:12:00,312,Cruise_Loiter,11339.8,-7.35,662.07,0.8674,17.4,17.0,153.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:13:00,313,Cruise_Loiter,11372.0,-7.41,660.95,0.8662,17.6,18.1,353.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:14:00,314,Cruise_Loiter,11353.7,-7.73,662.88,0.8697,16.8,17.2,24.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:15:00,315,Cruise_Loiter,11394.9,-7.07,659.5,0.8632,16.0,20.4,75.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:16:00,316,Cruise_Loiter,11452.3,-8.76,657.54,0.8662,15.3,14.1,181.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:17:00,317,Cruise_Loiter,11463.8,-6.73,657.92,0.86,16.6,13.9,71.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:18:00,318,Cruise_Loiter,11425.9,-7.38,658.65,0.8631,16.4,17.5,17.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:19:00,319,Cruise_Loiter,11393.8,-7.03,659.47,0.863,18.4,18.7,13.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:20:00,320,Cruise_Loiter,11382.2,-7.73,659.66,0.8655,19.1,19.8,245.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:21:00,321,Cruise_Loiter,11412.7,-7.25,658.33,0.8622,19.5,17.8,143.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:22:00,322,Cruise_Loiter,11404.4,-7.31,659.65,0.8641,19.7,14.7,49.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:23:00,323,Cruise_Loiter,11413.8,-7.39,658.96,0.8635,20.0,14.2,262.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:24:00,324,Cruise_Loiter,11418.4,-7.33,658.39,0.8625,20.0,17.5,180.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:25:00,325,Cruise_Loiter,11411.6,-8.31,660.48,0.8685,18.1,16.0,308.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:26:00,326,Cruise_Loiter,11433.5,-7.24,659.41,0.8636,17.9,19.3,143.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:27:00,327,Cruise_Loiter,11459.4,-7.46,656.84,0.8609,18.0,20.4,18.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:28:00,328,Cruise_Loiter,11476.0,-8.34,657.12,0.8642,18.1,18.8,219.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:29:00,329,Cruise_Loiter,11491.2,-6.88,656.59,0.8587,17.2,18.8,34.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:30:00,330,Cruise_Loiter,11497.0,-8.2,657.68,0.8645,17.0,18.8,344.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:31:00,331,Cruise_Loiter,11509.7,-7.28,658.54,0.8626,16.8,14.1,96.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:32:00,332,Cruise_Loiter,11526.7,-8.33,656.65,0.8635,17.9,16.1,149.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:33:00,333,Cruise_Loiter,11497.5,-7.71,657.41,0.8625,18.2,18.0,174.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:34:00,334,Cruise_Loiter,11504.5,-6.97,656.86,0.8594,17.7,15.4,90.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:35:00,335,Cruise_Loiter,11472.8,-7.74,658.16,0.8636,19.1,16.2,340.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:36:00,336,Cruise_Loiter,11471.5,-7.02,658.46,0.8616,18.8,17.4,321.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:37:00,337,Cruise_Loiter,11462.5,-7.74,659.03,0.8647,19.0,18.3,183.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:38:00,338,Cruise_Loiter,11475.7,-7.72,656.96,0.8619,18.8,17.2,247.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:39:00,339,Cruise_Loiter,11466.7,-7.14,658.42,0.862,17.5,16.0,6.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:40:00,340,Cruise_Loiter,11461.6,-8.5,658.07,0.866,17.8,17.7,260.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:41:00,341,Cruise_Loiter,11453.2,-7.91,659.85,0.8664,16.8,16.7,225.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:42:00,342,Cruise_Loiter,11443.0,-6.55,659.17,0.861,15.5,19.6,55.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:43:00,343,Cruise_Loiter,11461.0,-7.15,657.23,0.8605,15.6,16.3,278.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:44:00,344,Cruise_Loiter,11455.4,-7.49,658.63,0.8634,16.5,17.6,109.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:45:00,345,Cruise_Loiter,11461.9,-7.71,658.53,0.864,16.2,16.0,85.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:46:00,346,Cruise_Loiter,11437.0,-8.5,657.95,0.8658,16.0,17.4,329.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:47:00,347,Cruise_Loiter,11490.9,-7.56,657.85,0.8626,15.8,18.5,196.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:48:00,348,Cruise_Loiter,11485.3,-8.19,655.41,0.8615,15.5,18.4,151.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:49:00,349,Cruise_Loiter,11454.7,-7.26,658.04,0.8619,16.1,20.2,179.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:50:00,350,Cruise_Loiter,11421.8,-7.11,659.02,0.8627,15.5,18.5,237.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:51:00,351,Cruise_Loiter,11393.6,-7.56,660.01,0.8655,14.6,15.7,184.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:52:00,352,Cruise_Loiter,11372.6,-8.14,659.9,0.8673,12.9,17.6,134.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:53:00,353,Cruise_Loiter,11394.3,-7.32,659.81,0.8645,12.0,17.9,231.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:54:00,354,Cruise_Loiter,11408.3,-7.77,659.04,0.8649,14.2,16.2,199.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:55:00,355,Cruise_Loiter,11434.2,-7.92,659.0,0.8653,13.7,20.5,41.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:56:00,356,Cruise_Loiter,11459.7,-7.61,658.13,0.8632,13.8,17.0,103.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:57:00,357,Cruise_Loiter,11480.5,-7.97,657.68,0.8638,13.7,13.9,61.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:58:00,358,Cruise_Loiter,11469.6,-6.96,658.19,0.8612,13.6,20.2,11.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 05:59:00,359,Cruise_Loiter,11433.8,-7.14,660.38,0.8646,14.1,14.9,0.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:00:00,360,Cruise_Loiter,11449.8,-7.47,659.44,0.8644,14.3,18.9,313.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:01:00,361,Cruise_Loiter,11433.6,-8.45,660.73,0.8694,14.1,14.2,165.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:02:00,362,Cruise_Loiter,11453.8,-6.89,658.09,0.8608,14.1,17.1,240.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:03:00,363,Cruise_Loiter,11491.8,-8.62,657.87,0.8662,13.3,16.8,45.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:04:00,364,Cruise_Loiter,11511.1,-7.58,657.71,0.8625,13.5,17.6,163.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:05:00,365,Cruise_Loiter,11540.3,-7.55,655.55,0.8596,13.3,17.4,57.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:06:00,366,Cruise_Loiter,11550.1,-8.26,654.47,0.8605,11.9,14.9,218.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:07:00,367,Cruise_Loiter,11562.8,-8.13,656.22,0.8624,12.5,18.3,146.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:08:00,368,Cruise_Loiter,11561.1,-8.28,656.84,0.8637,13.7,16.8,213.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:09:00,369,Cruise_Loiter,11544.8,-8.77,654.36,0.862,12.4,18.8,114.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:10:00,370,Cruise_Loiter,11502.0,-7.67,657.16,0.8621,13.1,14.8,347.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:11:00,371,Cruise_Loiter,11487.3,-8.22,656.52,0.863,14.8,14.8,214.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:12:00,372,Cruise_Loiter,11541.6,-8.32,656.08,0.8628,14.9,14.0,173.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:13:00,373,Cruise_Loiter,11537.7,-7.19,655.78,0.8587,16.2,20.4,200.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:14:00,374,Cruise_Loiter,11567.3,-8.27,655.9,0.8624,15.7,15.7,282.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:15:00,375,Cruise_Loiter,11620.8,-6.95,653.96,0.8555,17.7,13.3,175.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:16:00,376,Cruise_Loiter,11607.6,-7.56,654.79,0.8586,18.0,16.5,152.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:17:00,377,Cruise_Loiter,11602.9,-7.89,654.37,0.8591,18.2,17.9,180.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:18:00,378,Cruise_Loiter,11631.4,-7.7,654.37,0.8585,18.2,15.8,357.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:19:00,379,Cruise_Loiter,11633.4,-7.87,653.83,0.8583,17.1,16.3,222.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:20:00,380,Cruise_Loiter,11607.0,-7.48,653.95,0.8572,16.7,16.0,291.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:21:00,381,Cruise_Loiter,11582.3,-7.18,654.54,0.857,16.1,18.6,103.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:22:00,382,Cruise_Loiter,11561.4,-7.94,657.49,0.8634,15.3,14.6,212.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:23:00,383,Cruise_Loiter,11592.8,-8.05,655.39,0.861,14.6,17.7,219.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:24:00,384,Cruise_Loiter,11559.9,-7.11,655.64,0.8583,13.9,15.7,110.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:25:00,385,Cruise_Loiter,11557.7,-8.12,656.23,0.8624,13.3,16.0,15.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:26:00,386,Cruise_Loiter,11548.5,-8.18,657.18,0.8638,15.6,12.6,273.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:27:00,387,Cruise_Loiter,11554.4,-7.75,654.77,0.8592,15.4,19.8,35.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:28:00,388,Cruise_Loiter,11519.7,-8.38,656.84,0.864,15.5,18.7,355.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:29:00,389,Cruise_Loiter,11506.5,-8.42,656.09,0.8631,16.2,15.3,292.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:30:00,390,Cruise_Loiter,11500.5,-7.99,656.39,0.8621,17.4,15.8,208.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:31:00,391,Cruise_Loiter,11476.1,-7.53,658.87,0.8638,17.4,13.5,243.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:32:00,392,Cruise_Loiter,11425.6,-8.49,657.91,0.8657,17.1,16.7,107.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:33:00,393,Cruise_Loiter,11459.8,-8.37,657.58,0.8649,18.5,16.6,334.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:34:00,394,Cruise_Loiter,11452.2,-8.02,658.77,0.8653,18.3,17.3,349.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:35:00,395,Cruise_Loiter,11453.4,-8.83,659.39,0.8688,19.2,16.9,7.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:36:00,396,Cruise_Loiter,11418.4,-7.3,658.33,0.8624,17.1,16.6,277.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:37:00,397,Cruise_Loiter,11411.8,-7.74,659.63,0.8655,17.2,13.3,50.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:38:00,398,Cruise_Loiter,11428.1,-6.79,659.68,0.8625,17.7,12.9,174.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:39:00,399,Cruise_Loiter,11400.3,-7.24,662.07,0.867,19.3,15.5,330.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:40:00,400,Cruise_Loiter,11440.1,-7.15,659.67,0.8636,20.9,16.9,3.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:41:00,401,Cruise_Loiter,11479.7,-7.3,655.35,0.8584,22.3,16.8,113.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:42:00,402,Cruise_Loiter,11517.1,-8.01,656.66,0.8624,22.8,20.2,101.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:43:00,403,Cruise_Loiter,11507.8,-7.16,657.24,0.8604,23.9,17.4,68.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:44:00,404,Cruise_Loiter,11495.8,-8.43,656.17,0.8631,25.0,17.8,331.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:45:00,405,Cruise_Loiter,11518.3,-8.68,656.89,0.8649,26.2,17.7,317.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:46:00,406,Cruise_Loiter,11521.2,-8.15,655.31,0.861,27.3,13.0,318.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:47:00,407,Cruise_Loiter,11518.6,-7.33,656.36,0.8597,28.0,17.3,42.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:48:00,408,Cruise_Loiter,11533.8,-8.05,658.15,0.8644,27.2,13.5,81.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:49:00,409,Cruise_Loiter,11541.0,-7.6,657.03,0.8615,28.2,17.9,260.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:50:00,410,Cruise_Loiter,11551.6,-7.55,654.49,0.858,28.5,15.3,179.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:51:00,411,Cruise_Loiter,11553.6,-8.99,655.31,0.8638,29.1,19.6,359.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:52:00,412,Cruise_Loiter,11577.9,-7.75,656.46,0.8612,28.1,17.2,44.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:53:00,413,Cruise_Loiter,11547.9,-7.83,656.05,0.861,26.0,16.1,134.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:54:00,414,Cruise_Loiter,11553.4,-8.64,655.9,0.8634,25.7,16.5,182.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:55:00,415,Cruise_Loiter,11548.2,-7.31,655.15,0.8581,26.8,16.9,72.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:56:00,416,Cruise_Loiter,11544.8,-8.26,656.03,0.8624,26.3,16.3,75.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:57:00,417,Cruise_Loiter,11563.6,-8.34,655.3,0.8616,26.9,20.7,289.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:58:00,418,Cruise_Loiter,11547.6,-6.76,657.04,0.8587,27.3,17.9,207.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 06:59:00,419,Cruise_Loiter,11590.7,-8.02,655.45,0.8608,27.0,15.1,191.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:00:00,420,Cruise_Loiter,11598.1,-7.9,654.99,0.8598,27.5,18.2,356.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:01:00,421,Cruise_Loiter,11621.0,-7.92,653.1,0.8574,28.6,16.5,76.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:02:00,422,Cruise_Loiter,11645.8,-7.62,654.0,0.8575,29.0,14.3,255.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:03:00,423,Cruise_Loiter,11675.2,-7.51,653.46,0.8565,27.8,18.2,18.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:04:00,424,Cruise_Loiter,11679.8,-8.06,652.26,0.8567,27.9,16.4,240.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:05:00,425,Cruise_Loiter,11644.8,-8.16,652.77,0.8577,27.5,15.9,76.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:06:00,426,Cruise_Loiter,11644.9,-7.53,654.72,0.8582,29.2,19.2,207.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:07:00,427,Cruise_Loiter,11685.3,-8.99,651.81,0.8591,29.8,20.2,151.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:08:00,428,Cruise_Loiter,11674.6,-8.77,652.11,0.8588,29.8,17.7,338.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:09:00,429,Cruise_Loiter,11679.8,-9.0,651.54,0.8588,31.5,15.9,303.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:10:00,430,Cruise_Loiter,11660.4,-8.26,652.31,0.8574,31.4,16.2,101.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:11:00,431,Cruise_Loiter,11645.6,-8.54,654.35,0.861,31.1,16.6,330.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:12:00,432,Cruise_Loiter,11677.4,-8.45,652.71,0.8585,33.7,18.9,175.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:13:00,433,Cruise_Loiter,11649.8,-8.11,654.13,0.8592,34.1,18.0,253.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:14:00,434,Cruise_Loiter,11633.4,-8.27,653.75,0.8593,34.2,15.9,46.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:15:00,435,Cruise_Loiter,11630.5,-7.6,655.59,0.8595,34.7,18.1,239.8
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:16:00,436,Cruise_Loiter,11612.5,-7.57,653.22,0.8562,35.5,18.3,333.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:17:00,437,Cruise_Loiter,11590.1,-7.65,655.14,0.859,35.7,18.0,294.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:18:00,438,Cruise_Loiter,11630.3,-8.15,653.09,0.8579,36.9,17.8,263.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:19:00,439,Cruise_Loiter,11644.1,-8.51,652.39,0.8582,37.2,15.2,215.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:20:00,440,Cruise_Loiter,11676.9,-7.68,653.96,0.8576,36.6,14.1,119.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:21:00,441,Cruise_Loiter,11671.0,-8.22,651.94,0.8567,36.4,15.6,239.2
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:22:00,442,Cruise_Loiter,11675.8,-8.9,653.12,0.8605,36.3,18.8,182.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:23:00,443,Cruise_Loiter,11667.6,-8.97,653.1,0.8607,35.3,15.1,318.6
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:24:00,444,Cruise_Loiter,11662.0,-8.92,652.18,0.8593,35.0,15.6,112.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:25:00,445,Cruise_Loiter,11683.8,-8.58,652.96,0.8592,36.4,13.7,134.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:26:00,446,Cruise_Loiter,11680.9,-7.97,652.2,0.8562,37.5,17.6,34.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:27:00,447,Cruise_Loiter,11657.6,-8.95,653.17,0.8607,37.6,12.9,18.1
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:28:00,448,Cruise_Loiter,11684.7,-7.45,652.11,0.8544,38.4,18.7,188.0
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:29:00,449,Cruise_Loiter,11747.5,-8.5,650.68,0.8559,38.3,15.5,231.3
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:30:00,450,Cruise_Loiter,11726.4,-8.02,653.43,0.858,37.4,15.9,34.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:31:00,451,Cruise_Loiter,11714.6,-9.02,648.84,0.8552,38.3,17.2,166.4
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:32:00,452,Cruise_Loiter,11708.0,-8.56,652.67,0.8588,36.2,16.1,32.5
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:33:00,453,Cruise_Loiter,11703.5,-7.64,651.78,0.8546,36.2,16.3,71.7
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:34:00,454,Cruise_Loiter,11710.3,-9.12,651.72,0.8594,35.6,15.5,32.9
8,Maritime_Surveillance,Standard_Day,2026-01-09 07:35:00,455,Cruise_Loiter,11718.2,-7.58,651.8,0.8544,36.4,18.6,55.7
